Formula,Volume,Density,IDs,Uncorrected EPA,EPA,Formation EPA,Equilibrium Reaction EPA,Atomic Density,Bulk Modulus,Shear Modulus,Sound Velocity,Thermal Conductivity,Debye Temperature (K)
Ti6 Al2 C4,152.1700758354353,4.247187776399313,mp-3747,-11.774865558333332,-8.41024293,-0.761240068333335,-0.0119508775,12.7834639675551,158.241,128.029,161.30334743115264,1.861624882643921,56502.917484260906
Li2 Nb2 O4,77.26563847183944,5.667091796766888,mp-3924,-12.32326303625,-8.162920410000002,-2.686382930833336,-0.112431430763891,9.895208854553005,156.667,100.566,111.7559862983734,1.746792433481287,49069.96612038271
Sc2 Al6 C6,162.05768011564902,3.318515417509239,mp-4798,-9.277639493571428,-9.277639493571428,-0.500998362857142,-0.134119824805194,11.729152188350996,166.256,138.55,188.47423409230404,2.318851697228321,64649.429264979735
Ba2 Ce2 N4,148.71280308184802,6.821501249929258,mp-4887,-20.16416563375,-7.36027853,-1.227158454999999,-0.069933187916666,18.774182803137133,103.462,41.631,40.729392010132536,0.686598393368654,14376.821839267948
Ti4 Al2 N2,104.7827198365926,4.333398085859132,mp-4978,-11.72046920875,-11.72046920875,-1.286378451770833,-0.045004347083333,13.258874000224296,156.701,118.851,169.15080019588152,1.748282557919518,67098.79630230699
Sc2 Cr2 C4,82.24278655088877,4.885074675874651,mp-4992,-11.94695630375,-8.9523852725,-0.3405148062499999,-0.013449695104171,10.36339013514115,208.072,136.76,190.14257772543544,2.10583821195877,81768.1369580381
Zr4 C2 S2,124.01467018125186,6.066241249306306,mp-5025,-17.42430895375,-9.07784444375,-1.461899039374999,-0.209843258645832,15.637176695721791,165.501,114.231,146.65917629885405,1.307381781132714,54999.56554674704
Ti6 Si2 C4,144.36799404183623,4.502114422288263,mp-5659,-12.158403965833337,-12.158403965833337,-0.911486296666666,-0.00613033625,12.094597569170633,183.669,133.36,169.25405046175155,1.9333662007140824,60337.418331634304
Hf4 Al6 C8,210.03580957534143,7.684098076318978,mp-570784,-17.345842837777777,-17.345842837777777,-0.64716877888889,-0.000154338765426,11.854891675213093,196.908,156.611,139.62324335560797,1.618857571923886,43926.898303315
Sc4 S2 O4,136.0815087560316,3.757785192868875,mp-7288,-11.881999876,-8.748418971000001,-3.4087673845,-0.024921676000003,13.754048805734596,139.478,67.795,87.55668060682038,1.435627444250436,31834.612820611444
Li2 Nb2 S4,127.4225028000824,4.273826677794071,mp-7936,-12.27160656875,-6.625703573750002,-1.554447740833334,-0.052405773427577,16.06257750224295,82.755,57.167,62.67326792234187,1.082104662916463,23292.443191994134
Na2 Nb2 S4,143.95860343944022,4.15314468415805,mp-7937,-12.4889335,-6.383159698750002,-1.453704387844829,-0.0496557076249999,18.220118811315828,76.388,48.843,53.9725323226788,0.941340436131184,19259.268286421953
V4 P2 C2,88.39240568087251,5.442958105129126,mp-8044,-12.541298065,-8.88833232125,-0.684765243660713,-0.009023816041665,11.14060900620928,227.261,151.481,213.83410885186595,1.998475046934936,89772.19156628197
Mg2 Mo2 N4,77.2385908868597,6.3747632541922,mp-864954,-13.21732682625,-8.3269147525,-1.03874584875,-0.208548914166671,9.877015846740344,246.262,183.147,244.5468030948505,2.193247557067423,107385.31461509904
Ba6 Na2 N2,441.6159639223956,3.37643875996875,mp-8868,-18.756095997,-3.419354647,-0.331969978275862,-0.011677907275861,44.0135114821,1.319,2.319,0.643256066336027,0.109639635801561,157.96959305165007
Li2 B2 C2,45.27148437558257,2.183366718728638,mp-9244,-7.028730719999999,-6.3140738,-0.374308039166667,-0.263114087677595,7.699540109511115,153.134,133.263,250.0262749274252,3.707279505507397,131196.94105308258
Al2 Cr4 C2,87.09966264258458,5.451944114116659,mp-9956,-11.76611196375,-8.2428925,-0.17222914625,-0.059290603687497,11.124656389859148,188.491,140.846,185.2802441108229,1.919157583271323,78167.77608022734
Nb6 Al2 C4,163.25821567292772,6.707367113428557,mp-996161,-17.38543485916667,-9.2726576791667,-0.5207483058333651,-0.002998075833376,13.647166541853537,200.473,134.763,150.37606997872743,1.478215502931153,51454.70798097597
Nb4 Al2 C2,117.69480553776208,6.34348272819966,mp-996162,-17.0935213025,-8.7992561275,-0.5044639887500001,-0.01583049729165,14.782167220860911,169.752,112.681,139.61598727259846,1.320440140308319,53278.75733882114
Nb4 P2 C2,110.61133537316,6.869580313982037,mp-9987,-17.92302297375,-9.46007977125,-0.7478132086607141,-0.004357356041666,13.816459586169689,222.653,130.576,170.9128440511884,1.4402101957085471,66585.49985733237
Zr4 S4 O4,187.38845591074283,4.937205526844764,mp-3519,-15.062534903333336,-8.724789924166666,-2.847103474999998,-0.016140254999999,16.021999296483038,130.347,50.433,54.46061795040429,0.997384142566072,17798.303208284397
Sr8 Zr2 N8,358.0462788046352,4.61672966949493,mp-1029580,-14.45446263388889,-14.45446263388889,-1.138080537222224,-0.058698318333338,20.185056175595456,71.003,28.485,22.241075003222846,0.6594823920143931,5857.519442653665
Ca8 Zr2 N8,307.3246764819375,3.323651399509045,mp-1029660,-11.053394223333337,-11.053394223333337,-1.340286513333334,-0.008802001805555,17.280749040521155,86.996,41.251,39.97096161673047,1.025117364018063,11076.849508579746
Ca8 Hf2 N8,303.5565922640042,4.319646910284184,mp-1029730,-13.581982947222222,-13.581982947222222,-1.37980596111111,-0.013052391249999,17.069373900674634,88.682,42.246,36.10875584485271,0.917202058416252,10047.782599204013
Sr6 Al6 N10,322.8565549434943,4.256963961065684,mp-1029733,-11.432549024090909,-11.432549024090909,-1.316455246249999,-0.002571882727272,14.967275874437824,104.031,52.829,44.4847176858508,1.12701441300927,12126.756625254919
Sr8 Ti2 N8,332.657429718562,4.536230845239055,mp-1029799,-13.369285555555557,-13.369285555555557,-1.143129557962963,-0.055609943888892,18.74858086166846,72.97,33.654,26.31509327522433,0.752919634979741,7102.482246865409
Ca6 Al6 N10,291.20154590329133,3.093103869715857,mp-1029921,-9.335867221363635,-9.335867221363635,-1.430873635340908,-0.007355239431818,13.483025115023118,112.618,59.404,59.10471305984685,1.497984286579159,16676.08306402233
Li8 Si2 O8,162.632576544714,2.447366893828264,mp-11737,-7.281033958333334,-6.325200069999998,-2.674883012592592,-0.040796833148148,9.51692290266292,78.989,53.188,50.02356179905061,2.003034719775262,17138.948228951063
Li6 B14 O24,409.98662575062383,2.33692289169213,mp-16828,-8.53460583840909,-7.9015793459090915,-2.8171228433712123,-0.016286864147734,9.771790750061788,64.468,39.327,25.91647222133069,1.7431183656844431,6524.262847197164
Na16 Ti10 O28,626.6424029693172,3.430266437369284,mp-28017,-9.312637699444444,-7.284906991481481,-2.859622532877819,-0.03800546787037,12.101703569010304,74.063,43.59,25.03981469289125,1.313697533588166,5472.218020251946
Ca6 Si6 O18,398.6826269045318,2.902926209649268,mp-4429,-10.032417086,-7.903008399833334,-3.4480482148333342,-0.032556823416667,13.661367657860644,92.549,47.623,40.5743184276374,1.381233311837815,10309.769351710971
Al8 Si4 O20,292.71348472038466,3.67708391901841,mp-5065,-9.7538771484375,-8.0839042028125,-3.3768698634375,-0.007963729479167,9.46314573450005,172.073,119.72,110.03919009095654,2.431499828649202,30993.640092402766
Ca8 Ti2 N8,284.1396514237384,3.088087501599648,mp-568469,-9.984822161666669,-6.784099876666667,-1.309544041481481,-0.108646975833331,15.97063496572937,90.623,44.997,45.09563264149004,1.166697818714072,12828.067800734752
Sc2 P2 S8,279.55165723892,2.4257765773662,mp-6999,-9.830682505,-9.830682505,-1.074563742371031,-0.043914454375004,26.08804644065057,7.016,5.269,2.62576558583272,0.329878561779241,751.024166398004
Ce1 Fe4 P12,232.87658602688083,5.242248837349343,mp-16272,-12.137177613529412,-6.812036392941179,-0.647170686218489,-0.071030128382352,13.890283597400556,168.858,133.263,142.76369942960574,1.6264692581170892,43395.69588054356
Li56 Nb8 N32,930.6351312936738,2.819493610426441,mp-14827,-7.411620475520833,-7.411620475520833,-0.915285289826388,-0.230693397812504,9.983080206681874,81.654,63.726,34.14015053109233,1.928485424306961,6539.554770173367
Ca4 N8 O24,423.78105286463904,2.571839404251636,mp-3142,-7.896005214166667,-6.896944094444445,-1.5225083833333342,-0.308793621319444,13.071481883140748,3.748,8.029,2.325726470162247,0.5331831528170571,579.0522408561867
Sr4 N8 O24,466.4669089834224,3.01345749745532,mp-4157,-8.843239512222222,-6.911085598888889,-1.571446753333333,-0.379496438888889,13.70335985298253,31.616,13.799,6.802407970262047,0.7469974085562061,1640.319045182182
Ba4 N8 O24,541.9692283029106,3.202838418744975,mp-4396,-10.10800642111111,-6.954987290000001,-1.590176572222223,-0.409655081111111,15.74634817338756,27.443,9.771,4.580717059000503,0.559279356235166,1050.7053797074725
Li56 V8 N32,857.2197856848157,2.410636407056012,mp-4604,-6.5683269559375,-6.5683269559375,-0.9590333469097212,-0.295376528020833,9.234285622692203,82.448,71.832,41.62706265225128,2.309779388250791,8195.107815636065
Zr4 P8 O28,604.8695709261594,2.911838997810791,mp-5024,-11.14005854475,-8.50804724725,-3.10660977567857,-0.061936085624999,15.610340381934735,131.49,51.345,48.78040015965753,1.336737558244046,10786.918969249422
Li24 Y8 N16,582.7583499245023,3.139913998254375,mp-1029592,-5.621851308958333,-5.742184642291666,-0.9234487106249992,-0.004168922291666,12.138822721455613,80.904,44.751,28.33387940075465,1.366251655422163,6343.811532783597
Li24 Al8 N16,418.0071027601172,2.409502581921963,mp-13944,-6.40337028375,-6.40337028375,-1.045083798333333,-0.163525459583333,8.987766734823174,102.784,99.981,80.82935643338324,2.736845499011481,20216.981019514627
Li24 Sc8 N16,497.4472018838935,2.504720868474172,mp-542435,-7.233336126666667,-5.839127057708332,-1.049828191874998,-0.048145796041662,10.5990685836692,92.251,60.664,45.0748189648376,1.943435312852392,10638.815161216951
Li4 Al20 O32,492.71254483057214,3.637709910471634,mp-530399,-9.270018847142856,-7.652068448035702,-3.350604872559511,-0.018227456785714,9.088037929043477,196.082,120.442,96.08319974237028,2.54526184474568,22750.378912350978
Li3 V1 S4,208.851250299456,1.5903591504237862,mp-760375,-7.928974796249999,-5.280256963750001,-1.36022377375,-0.028150379453125,26.798571343905152,13.233,5.774,4.949157145253784,0.419053553805583,1560.0548577212453
Li1 Al1 Si1,51.550854332397535,1.9973824297551768,mp-3161,-6.23102076,-3.88454041,-0.191268167777777,-0.069794322010582,17.449900604474156,63.069,55.349,114.8660315032459,1.442886047398548,57719.17575456458
Li1 Mg1 P1,53.39350070083401,1.9350359932157464,mp-36111,-6.083391606666667,-3.736252886666667,-0.75129741765873,-0.082113647777779,18.129742180548387,53.996,43.198,84.1029955034756,1.277298304022752,41769.10215017536
Li1 Mg1 N1,30.452298785809447,2.467592901693601,mp-37906,-6.040044593333333,-6.040044593333333,-0.8117910368055551,-0.073879614444444,10.485022896303592,98.683,82.964,163.62599169672578,2.261888161863176,97990.9282344237
Be1 Al1 B1,30.27241212842413,2.567389306027877,mp-4262,-6.233663393333334,-4.773859326666667,-0.052399171388889,-0.025511884133333,10.190336333227547,140.226,133.528,308.53096987523645,2.794720106174573,185135.37075372378
Li56 Mn8 N32,846.6144045283733,2.503544194132727,mp-5515,-6.385496528020833,-5.3357357975,-0.679270269272031,-0.20241562,9.130502928481071,,,,,
Ce3 Al1 C1,124.05038839781577,6.148730543884092,mp-10036,-22.187998168,-22.187998168,-0.347754207999997,-0.043829246633329,24.11849199795393,64.659,43.092,45.38858085099276,0.588425206382675,17019.691714422446
Sr3 P1 N1,129.49301741662526,3.947557361341966,mp-1013554,-13.66628144,-13.66628144,-0.95271940134524,-0.005059232399998,26.246980362083853,49.284,39.817,49.48544360855422,0.6684799652004311,18292.22210038069
Ca3 P1 N1,104.59748823288616,2.6228647889782,mp-11824,-9.054565102,-9.054565102,-1.205423485345237,-0.080867383882353,21.10484276690316,63.211,53.243,85.91888170209646,1.089316147479634,34102.464099676756
Al1 Fe3 C1,54.43025908535758,6.3006598582169815,mp-22793,-11.966306932,-7.837073891999999,-0.159749470999999,-0.000634931000003,10.585562684083232,232.51,88.775,127.85986666836364,1.504426284962304,63094.516159155326
Ba1 Nb1 O3,70.62797941745364,6.541520975229358,mp-3020,-16.83688708,-8.551587160000029,-3.178754561000029,-0.027926922888916,14.329025301661275,167.842,89.357,122.95933345375582,1.209755336083148,55629.87657419611
Ti3 Al1 C1,72.50844376204412,4.181626175993707,mp-3271,-11.748775796,-7.9242064619999955,-0.591599556999995,-0.015759667833328,14.61645236078365,153.159,103.192,174.73783123260168,1.568410412548015,78366.08979098234
Sc3 Al1 C1,91.70294768893667,3.148222468529968,mp-4079,-10.85460812,-10.85460812,-0.6796490030000001,-0.179787766999995,18.37556572044885,100.358,84.205,148.37385371815307,1.367177751658009,61531.87167991915
K1 U1 O3,79.44393397949037,6.795779344751634,mp-4126,-24.03027386,-8.78844244,-3.335109890449998,-0.068015091999994,16.231279303972748,134.466,67.688,85.24408170244678,0.957932932077638,37083.665228316735
Y3 Al1 C1,116.67131043219946,4.351052935302186,mp-4448,-16.062243828,-6.892799500000001,-0.392032905,-0.073773573833333,23.45444011976885,79.684,63.961,92.07588204762548,0.8668831604584011,35239.412303557125
La3 Al1 N1,132.4574297540407,5.737967680921381,mp-4505,-21.92009742,-21.92009742,-0.9010594967499972,-0.073740723749992,26.3988441375973,66.117,43.537,49.97538795645492,0.5842895198532481,18334.49586167002
Mn3 Al1 C1,62.13431003614152,5.44672413133505,mp-4593,-12.403001304,-8.283628118,-0.19110724775862,-0.03498773726087,11.025865848009436,235.077,130.58,200.3990097403199,1.779177782839462,94621.39230065772
Ba1 Hf1 O3,72.50319461578196,8.332451510149609,mp-998552,-21.605130534,-9.130724048,-3.786714650999999,-0.0683381445,14.838819610441751,159.196,102.329,125.92890049979712,1.108365346461105,56477.856990087916
V1 Fe2 Si1,43.635785786794806,7.257644703697627,mp-4595,-13.23114283,-8.32486444,-0.46254781,-0.080919656249999,11.132962638507465,243.627,2.215,16.623131315818856,0.232528794314208,8830.187725894915
Mn1 Fe2 Si1,42.66340477464277,7.578613343878853,mp-5529,-13.2473456675,-8.201033355,-0.319189419482758,-0.011718607499998,10.92088143866625,237.181,23.421,43.608185427964905,0.739752813744024,23339.3067323757
Be1 Fe2 Si1,38.188095000831,6.469758675568095,mp-862669,-10.6439091825,-6.90540297,-0.3792096412499999,-0.020603773281251,9.810803417763438,219.307,127.552,194.30813027189785,1.870059925925476,107907.95901425446
Mn2 V1 Si1,44.71420739514216,7.015241451395822,mp-865026,-13.51533842,-13.51533842,-0.457836000991379,-0.05596924506579,11.389204067768729,242.884,131.761,210.6920006608515,1.654462218425334,111012.2670486924
Ti1 Mn2 Si1,47.640435584705976,6.477179102795158,mp-865652,-13.2373370025,-8.418173995,-0.5069638372988511,-0.063823599013158,12.090107177646134,207.779,105.768,164.9799373812928,1.486759968514654,85109.43761684232
Li2 Ca1 Si1,69.93899440678138,1.947979940727684,mp-865965,-5.52009065,-3.1135254225,-0.301334511666666,-0.004466359940477,17.731368269610137,40.875,29.73,44.66491294970523,1.079857951736615,20273.830434333242
Ti1 Fe2 Si1,45.00616696229216,6.923222377521746,mp-866141,-13.154747445,-8.24007023,-0.6748571133333341,-0.140789039166667,11.53288583702498,230.374,146.521,235.3130957085356,1.72425114181716,123716.37188986942
Al1 Fe2 Si1,42.6981917390675,6.485206195730758,mp-867878,-11.338027925,-6.9725058975,-0.444771827499999,-0.043338636874999,11.010782184231624,214.474,123.796,193.7250944723773,1.708134749549109,103654.33151295602
La4 Hf4 O14,309.60629513355906,8.010615917137324,mp-12533,-21.34888085590909,-9.898733314090917,-4.042177013636373,-0.087766937045467,14.332002961266744,160.548,89.983,67.70527907709825,1.094700719729691,18716.50256237182
Mn2 Cr4 S8,259.5681991821183,3.674491894907437,mp-15974,-12.099851022142856,-7.415822635,-0.984722480418718,-0.065229618571425,18.56233791231304,87.181,34.024,34.48960678489293,0.8499415514609221,10111.586970418019
Mg2 Al4 O8,131.89768341011103,3.582135926109096,mp-3536,-9.223510747857144,-7.500496476428567,-3.370001377142852,-0.054376608571423,9.72666093385725,182.861,98.235,120.93363160653176,2.237327455377156,44429.704959893825
Fe12 Mo12 N4,344.1490680725557,9.058788909931224,mp-510619,-18.723077231071425,-9.65486238964286,-0.185535003214289,-0.026432949285716,12.00239820690104,184.008,48.139,31.289868599399348,0.867037588155367,8349.944001800406
Li2 Ti4 O8,147.9579013849742,3.7411501707955743,mp-5670,-10.555874923571428,-8.602174809285716,-3.246210392142857,-0.022746391874992,10.818235540153877,,,,,
Fe12 W12 C2,334.9983389818829,14.376083680402036,mp-624243,-31.065075755769232,-10.654609668076926,-0.054618030769231,-0.019964313269236,12.531576519154129,,,,,
Y12 Al20 O48,864.696418388932,4.559870638779319,mp-3050,-11.929884244375,-8.556908746749997,-3.675374461249997,-0.051078110218746,11.131201276194384,170.395,103.015,64.94332959875618,1.836327793777453,12748.287926169804
Mo2 C1 N1,40.80098553266527,8.86809818420709,mp-1221519,-18.191054305,-10.1687995475,-0.353659394999999,-0.038632956249998,10.359955667587506,353.135,222.816,375.3089832872164,2.01015080016368,203871.4559458212
Li6 P2 O8,151.67443017472192,2.5354446605161662,mp-13725,-7.639803433124999,-6.619986950625,-2.753226182455357,-0.137564458437499,10.045321337814052,70.982,43.757,40.308455834231005,1.7405123288388902,14135.207622467662
Ba4 Si10 N16,380.09679578091016,4.605818506576387,mp-9711,-12.702773286,-7.851508200666668,-1.340124068000002,-0.012402650250015,12.91089260036368,159.326,99.809,87.21915126432687,1.615690318421343,22517.414142117254
Li4 V4 N8,179.76813243281472,3.173721524049369,mp-1029932,-9.70941348375,-9.70941348375,-1.025967612291667,-0.017792990168269,11.567047543921891,80.75,46.341,41.479876986061306,1.444916441767592,13744.778863644318
Be4 C4 N8,98.57446062429544,3.304168708198216,mp-1189451,-8.636111305,-7.976606461875001,-0.5648687118750011,-0.057638379166668,6.216925523248006,310.237,292.421,430.98548288096606,5.072383351956527,174478.99990371993
